Errx,ErrY,ErrZ,ErrYaw,DesPosX,DesPosY,DesPosZ,DesYaw,AcPosX,AcPosY,AcPosZ,AcYaw
0.0,0.0,0.0,[-3.  0. -1.],3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
0.0003966770851375756,-0.00013233259288675248,1.970010879759343e-06,[-2.99857403 -0.03883951 -0.99884069],2.999733337283927,0.03999881482534975,1.0,0.0,3.0001300143690646,0.039866482232462995,1.0000019700108798,0.0011593065392734416
0.0013166301883669185,-0.000245837198964996,9.757990388625792e-05,[-2.9958529  -0.07691003 -0.99691951],2.9989333965417115,0.07999051885563215,1.0,0.0,3.0002500267300785,0.07974468165666715,1.0000975799038863,0.003080492539954017
0.002833578966275674,-0.00044675308580001405,0.0005021973550645153,[-2.99603933 -0.11840702 -0.99843901],2.9976003199829337,0.11996800255990246,1.0,0.0,3.0004338989492094,0.11952124947410245,1.0005021973550645,0.001560985455362894
0.00502881396778454,-0.0008910732037099856,0.0012471130381148665,[-2.99240353 -0.15659334 -0.99666918],2.995734344595471,0.15992415893523648,1.0,0.0,3.0007631585632555,0.1590330857315265,1.0012471130381149,0.0033308166801209456
0.007934718939540453,-0.0013228852940087021,0.0023996076055874394,[-2.98721842 -0.1937345  -0.99388262],2.993335802103367,0.19985188477017898,1.0,0.0,3.0012705210429074,0.19852899947617028,1.0023996076055874,0.006117382534576814
0.011468254830564018,-0.0015896404855902657,0.003972132753532254,[-2.98270029 -0.23203925 -0.99229517],2.990405118907858,0.23974408190751806,1.0,0.0,3.0018733737384222,0.2381544414219278,1.0039721327535323,0.007704830911247099
0.015375971265345623,-0.001821220151968006,0.005934556735329721,[-2.98073245 -0.2733833  -0.99378964],2.986942816011572,0.27959365850616125,1.0,0.0,3.0023187872769177,0.27777243835419324,1.0059345567353297,0.006210362208108717
0.01956568176010709,-0.002166962780583981,0.008062968819622762,[-2.97969123 -0.31613525 -0.99674172],2.9829495089259046,0.31939353030188844,1.0,0.0,3.0025151906860117,0.31722656752130446,1.0080629688196228,0.003258278371361173
0.024021582074130077,-0.002425189348759127,0.010178931485948173,[-2.97604405 -0.35675477 -0.99761814],2.978425907561599,0.3591366218667581,1.0,0.0,3.002447489635729,0.35671143251799897,1.0101789314859482,0.0023818566050727748
0.028682677075520857,-0.0026141973336017976,0.012324563819204215,[-2.97044445 -0.3958875  -0.99707163],2.9733728161025383,0.39881586786694223,1.0,0.0,3.002055493178059,0.39620167053334043,1.0123245638192042,0.0029283711005672667
0.03374006446995592,-0.0027560107587116245,0.01462827617498963,[-2.9639049  -0.43453798 -0.99611377],2.967791132862785,0.43842421431876755,1.0,0.0,3.0015311973327408,0.4356682035600559,1.0146282761749896,0.0038862302559234782
0.039203037192336865,-0.0029428051843413128,0.01723000107741046,[-2.95288895 -0.46916172 -0.9912071 ],2.961681850126881,0.47795461984273785,1.0,0.0,3.0008848873192178,0.47501181465839654,1.0172300010774105,0.008792896291868543
0.044735724619906936,-0.003014426746019927,0.02011201248979555,[-2.94324264 -0.50559664 -0.98819659],2.9550460539734447,0.5174000569153171,1.0,0.0,2.9997817785933516,0.5143856301692972,1.0201120124897955,0.01180341211629413
0.050354092530759065,-0.0030572490420535114,0.023358814214124557,[-2.93903257 -0.54790115 -0.99114764],2.9478849240820932,0.5567535131182475,1.0,0.0,2.9982390166128523,0.553696264076194,1.0233588142141246,0.008852358818512531
0.05612046598101372,-0.003054595004954863,0.026899691163401407,[-2.93097225 -0.58678051 -0.99077252],2.940199733523725,0.5960079923851835,1.0,0.0,2.996320199504739,0.5929533973802287,1.0268996911634014,0.009227482610931943
0.06197755346974709,-0.003006228791899268,0.030614864709200162,[-2.91871285 -0.62187752 -0.986721  ],2.9319918485341976,0.6351565162454195,1.0,0.0,2.9939694020039447,0.6321502874535202,1.0306148647092002,0.013278999646576225
0.06801608480587795,-0.0029404118610355523,0.03451024202666364,[-2.90730519 -0.65823458 -0.98404246],2.9232627282714483,0.6741921250644866,1.0,0.0,2.9912788130773262,0.671251713203451,1.0345102420266636,0.01595754052663662
0.07432407650923611,-0.0028505357156309863,0.03867361937740599,[-2.89585933 -0.69495328 -0.9818454 ],2.914013924556089,0.7131078792814037,1.0,0.0,2.9883380010653253,0.7102573435657727,1.038673619377406,0.018154595230837376
0.0808882046035988,-0.0028293232446917616,0.04318982816922845,[-2.88130047 -0.72895025 -0.97705339],2.904247081595532,0.7518968606423596,1.0,0.0,2.9851352861991307,0.7490675373976678,1.0431898281692285,0.02294661140302778
0.08757700151792491,-0.0026978561428063763,0.04776644331556312,[-2.86581124 -0.76239947 -0.9718473 ],2.8939639356916915,0.7905521734306051,1.0,0.0,2.9815409372096164,0.7878543172877988,1.0477664433155631,0.02815269952584827
0.09421315069196812,-0.0024141395359714712,0.052252267984284506,[-2.85537388 -0.80127451 -0.97220757],2.8831663149323132,0.8290669456923412,1.0,0.0,2.9773794656242814,0.8266528061563697,1.0522522679842845,0.027792432988741803
0.10064869843703583,-0.0020139282424356253,0.05666232733870258,[-2.84620941 -0.8417876  -0.97435327],2.871856138865981,0.8674343304583809,1.0,0.0,2.972504837303017,0.8654204022159453,1.0566623273387026,0.025646730888450323
0.1067381201023827,-0.0014850084360309435,0.06118675089832748,[-2.83477498 -0.88038707 -0.97473956],2.8600354181608756,0.9056475069613706,1.0,0.0,2.9667735382632583,0.9041624985253397,1.0611867508983275,0.025260438873366202
0.112725425178545,-0.0010116420992459796,0.06598339692846755,[-2.81808811 -0.91408154 -0.97038186],2.8477062542473224,0.9436996818483532,1.0,0.0,2.9604316794258674,0.9426880397491072,1.0659833969284676,0.02961814169922497
0.11862035739770516,-0.0007309048837356169,0.07080011439855771,[-2.7980331  -0.94474635 -0.96316226],2.834870838944213,0.9815840903884566,1.0,0.0,2.9534911963419184,0.980853185504721,1.0708001143985577,0.03683774040805457
0.12433847339351001,-0.0006523794071462419,0.0756774683229624,[-2.7839338  -0.98169634 -0.96240234],2.8215314540693512,1.0192939976754958,1.0,0.0,2.9458699274628612,1.0186416182683495,1.0756774683229624,0.03759765903857053
0.1300185650883403,-0.0007740567342406912,0.0807095157919091,[-2.76933904 -1.01847127 -0.96164857],2.8076904710338044,1.0568226998252699,1.0,0.0,2.9377090361221447,1.0560486430910292,1.080709515791909,0.038351432426202495
0.13546832616581606,-0.001048432684446432,0.08571568667856777,[-2.75301682 -1.05382999 -0.95966647],2.7933503504203263,1.0941635251673492,1.0,0.0,2.9288186765861424,1.0931150924829027,1.0857156866785678,0.04033353039816225
0.14069727917192143,-0.0012999948307479414,0.09077206246091563,[-2.74169719 -1.09449338 -0.96318355],2.778513641545924,1.1313098354311286,1.0,0.0,2.9192109207178456,1.1300098406003807,1.0907720624609156,0.03681645435496248
0.14561468890066864,-0.0014551168820238214,0.0957634522165054,[-2.72572721 -1.13079925 -0.96254423],2.7631829820086553,1.1682550269259515,1.0,0.0,2.908797670909324,1.1667999100439277,1.0957634522165054,0.037455774579372075
0.15020092270800856,-0.0014547953197341368,0.10043885160306187,[-2.71122109 -1.16885253 -0.96385999],2.7473610972187275,1.204992531715077,1.0,0.0,2.897562019926736,1.2035377363953428,1.1004388516030619,0.03614000596731329
0.1546476897238218,-0.0012616400159395358,0.10485792608991562,[-2.69743735 -1.20790237 -0.96638655],2.731050799913988,1.241515818783299,1.0,0.0,2.88569848963781,1.2402541787673595,1.1048579260899156,0.03361344621005868
0.15881866356839236,-0.000950879268885263,0.10908493126552954,[-2.67887979 -1.2424432  -0.9646248 ],2.71425498965989,1.277818395197999,1.0,0.0,2.8730736532282823,1.2768675159291136,1.1090849312655295,0.03537519647326775
0.16277323325856674,-0.0006037524112960657,0.11301506538780104,[-2.66318883 -1.28010599 -0.96621218],2.6969766523340213,1.3138938072634243,1.0,0.0,2.859749885592588,1.3132900548521282,1.113015065387801,0.03378782048918101
0.16668482180981492,-0.0003591663664075373,0.11659923779747983,[-2.64807338 -1.31859016 -0.96885452],2.679218859595288,1.349735641667999,1.0,0.0,2.845903681405103,1.3493764753015915,1.1165992377974798,0.031145484249825085
0.17025768036001887,-0.00029549540768059046,0.11982806112892197,[-2.63126455 -1.35561731 -0.97027978],2.6609847683378525,1.3853375266244488,1.0,0.0,2.8312424486978713,1.3850420312167682,1.119828061128922,0.029720217415498795
0.17326737403133396,-0.0003401444070196824,0.12279255682985668,[-2.61913087 -1.39754639 -0.97685325],2.642277620129915,1.4206931330025467,1.0,0.0,2.815544994161249,1.420352988595527,1.1227925568298567,0.023146745425790587
0.1757129241196398,-0.00033632190725252364,0.12551611856803224,[-2.60640842 -1.43910385 -0.98330768],2.623100740637443,1.4557961754542768,1.0,0.0,2.7988136647570827,1.4554598535470242,1.1255161185680322,0.016692323205635146
0.17776911169747445,-0.0003850874212463218,0.12815509720196383,[-2.58930434 -1.47648721 -0.9858468 ],2.6034575390329495,1.4906404135312101,1.0,0.0,2.781226650730424,1.4902553261099638,1.1281550972019638,0.014153201318009491
0.17959058374407677,-0.0005779173737392451,0.13072138660127264,[-2.56788634 -1.50975449 -0.98453484],2.583351507389431,1.5252196527939035,1.0,0.0,2.7629420911335076,1.5246417354201642,1.1307213866012726,0.015465162990779454
0.18126383450421324,-0.0007070762715679635,0.13308016162955272,[-2.54852189 -1.54526342 -0.98573567],2.562786220059558,1.5595277459131154,1.0,0.0,2.7440500545637714,1.5588206696415474,1.1330801616295527,0.014264326221676938
0.1828379525465973,-0.0007218137206379538,0.13505736773951615,[-2.5308575  -1.58265076 -0.98909217],2.5417653330402485,1.5935585937626502,1.0,0.0,2.724603285586846,1.5928367800420122,1.1350573677395162,0.01090782943595708
0.18424182584112314,-0.0006627722349341614,0.1366183251508588,[-2.51387296 -1.62088652 -0.99358038],2.5202925833227203,1.6273061465036287,1.0,0.0,2.7045344091638435,1.6266433742686945,1.1366183251508588,0.0064196238711116725
0.1854846729598023,-0.0004871741353329462,0.137890466432673,[-2.49480535 -1.65719797 -0.99643356],2.498371788228147,1.660764404660002,1.0,0.0,2.683856461187949,1.6602772305246691,1.137890466432673,0.0035664385560425084
0.18634620412640635,-5.462764315478097e-05,0.1388231546587364,[-2.47291617 -1.69083674 -0.99690932],2.476006844729035,1.6939274201851062,1.0,0.0,2.6623530488554414,1.6938727925419514,1.1388231546587364,0.0030906776859872215
0.18679743916037106,0.0006508552268538192,0.1395049983430927,[-2.45575559 -1.72934316 -1.00255386],2.453201728756436,1.7267892975190788,1.0,0.0,2.639999167916807,1.7274401527459327,1.1395049983430927,-0.002553863808582226
0.18693378208813805,0.0015475126686714802,0.1400787683825706,[-2.43700178 -1.76638548 -1.00704128],2.4299604944931272,1.759344194636944,1.0,0.0,2.6168942765812653,1.7608917073056154,1.1400787683825706,-0.007041283577669258
0.18664424145567393,0.0026998550851069503,0.14046182208209235,[-2.41482007 -1.80011912 -1.0085328 ],2.406287273652878,1.7915863240871759,1.0,0.0,2.592931515108552,1.7942861791722828,1.1404618220820923,-0.00853280017872657
0.1860309843255017,0.003876427473656463,0.1406766894432252,[-2.39550637 -1.83683005 -1.01332009],2.3821862747459326,1.8235099540205684,1.0,0.0,2.5682172590714343,1.8273863814942248,1.1406766894432252,-0.013320094270415323
0.18514844175904832,0.005114505028980254,0.14072240161769156,[-2.37742393 -1.87487155 -1.01976214],2.357661782330844,1.855109409209211,1.0,0.0,2.542810224089892,1.8602239142381913,1.1407224016176916,-0.019762144494026707
0.18386907735153057,0.006329934868027243,0.14050692782420016,[-2.35706283 -1.91072374 -1.02434467],2.332718156252784,1.8863790720554054,1.0,0.0,2.5165872336043145,1.8927090069234327,1.1405069278242002,-0.024344671552214626
0.18219552489030422,0.007684746444300172,0.14022093543245773,[-2.33767446 -1.94762802 -1.03031463],2.307359830868471,1.9173133835903353,1.0,0.0,2.489555355758775,1.9249981300346355,1.1402209354324577,-0.030314633322505058
0.18012434465841842,0.009182504654090762,0.13998034034599938,[-2.31334139 -1.97965692 -1.03175008],2.281591314257854,1.9479068444623113,1.0,0.0,2.4617156589162725,1.957089349116402,1.1399803403459994,-0.0317500753232722
0.177640367181509,0.010721007601046217,0.13981608720776872,[-2.29098265 -2.01371948 -1.03556546],2.255417187422685,1.9781540159144193,1.0,0.0,2.433057554604194,1.9888750235154655,1.1398160872077687,-0.035565462583438394
0.174711988842426,0.01237662214948232,0.13955146949472863,[-2.27157686 -2.05078428 -1.04273475],2.228842103472132,2.0080495207513986,1.0,0.0,2.403554092314558,2.020426142900881,1.1395514694947286,-0.04273475430949798
0.17148330023096658,0.014112231058233782,0.13905058694313155,[-2.2516474  -2.08736466 -1.04977661],2.201870786795573,2.0375880442955694,1.0,0.0,2.3733540870265397,2.051700275353803,1.1390505869431315,-0.04977661231960877
0.16800773557726334,0.01599795748029731,0.13824713701807667,[-2.22795614 -2.12021244 -1.05344811],2.1745080322227155,2.066764335331654,1.0,0.0,2.342515767799979,2.0827622928119514,1.1382471370180767,-0.053448105006358
0.16417837685177616,0.01805559427987058,0.1371081810431578,[-2.20522188 -2.15403638 -1.05846317],2.146758704171195,2.0955732070403106,1.0,0.0,2.310937081022971,2.113628801320181,1.1371081810431578,-0.058463173891807045
0.1600007267084953,0.020075518348038557,0.13572090808252502,[-2.18678025 -2.19216206 -1.06815252],2.1186277357818026,2.1240095379202213,1.0,0.0,2.278628462490298,2.14408505626826,1.135720908082525,-0.06815251768288469
0.1556132567815931,0.021998442306044197,0.13437551575801154,[-2.16945212 -2.23140026 -1.07933199],2.0901201280414963,2.152068272698568,1.0,0.0,2.2457333848230894,2.1740667150046122,1.1343755157580115,-0.0793319890424925
0.15111888905621118,0.023976962215346287,0.1329747034175115,[-2.14648144 -2.26498492 -1.08524049],2.061240948894349,2.1797444232297334,1.0,0.0,2.2123598379505602,2.2037213854450797,1.1329747034175115,-0.0852404921331993
0.14651805990763833,0.02610893534914016,0.13134613195180966,[-2.11523868 -2.29027642 -1.08324335],2.031995332340593,2.2070330693820703,1.0,0.0,2.1785133922482314,2.2331420047312105,1.1313461319518097,-0.08324335151570182
0.14175577063029765,0.028174121914324335,0.12956419005276087,[-2.08362102 -2.31516191 -1.08123255],2.0023884775239242,2.233929359912578,1.0,0.0,2.144144248154222,2.262103481826902,1.1295641900527609,-0.08123254579847941
0.13696969777525903,0.030126216069339407,0.12787795222031284,[-2.05946302 -2.34746589 -1.08703737],1.9724256478072228,2.260428513329333,1.0,0.0,2.109395345582482,2.2905547293986723,1.1278779522203128,-0.08703737490663373
0.13206815400053484,0.0320101928271348,0.12641235546244456,[-2.03404545 -2.3784591  -1.09193328],1.9421121698368573,2.286525818741519,1.0,0.0,2.074180323837392,2.318536011568654,1.1264123554624446,-0.09193327846119417
0.1268986946503119,0.03373486444837637,0.12506171675660793,[-2.00598582 -2.40674902 -1.09453239],1.9114534325957406,2.312216636696908,1.0,0.0,2.0383521272460525,2.3459515011452843,1.125061716756608,-0.09453238522020864
0.12166549220520273,0.0353973102354419,0.12370269164202186,[-1.97711913 -2.43416064 -1.09666424],1.8804548864453021,2.3374964000066365,1.0,0.0,2.002120378650505,2.3728937102420784,1.1237026916420219,-0.09666423899648502
0.11640887762228336,0.037006254143992834,0.12222741024082584,[-1.94440717 -2.45764574 -1.09528513],1.8491220421565493,2.362360614557141,1.0,0.0,1.9655309197788327,2.399366868701134,1.1222274102408258,-0.09528512980550621
0.11116551774634065,0.038525641548837974,0.12073084798790323,[-1.91475407 -2.48409846 -1.0972936 ],1.8174604699303885,2.3868048601090983,1.0,0.0,1.928625987676729,2.4253305016579363,1.1207308479879032,-0.09729360228684575
0.10582867527928297,0.03987550065608225,0.11936173071364209,[-1.8871522  -2.51250119 -1.1016764 ],1.7854757984073837,2.4108247910832334,1.0,0.0,1.8913044736866667,2.4507002917393157,1.119361730713642,-0.10167639983395288
0.10052235139510945,0.041176565617180305,0.117916657621985,[-1.86054627 -2.54178869 -1.10737255],1.7531737136671217,2.434416137332858,1.0,0.0,1.8536960650622312,2.4755927029500384,1.117916657621985,-0.10737255470496622
0.09534350552048987,0.04245062137744071,0.11653548423220972,[-1.82645002 -2.56346477 -1.10589006],1.72055995821737,2.457574704902995,1.0,0.0,1.81590346373786,2.5000253262804355,1.1165354842322097,-0.10589006024434164
0.09035188035423358,0.04379984664038572,0.11530247090320822,[-1.78965598 -2.58231203 -1.10201565],1.6876403299732026,2.480296376775957,1.0,0.0,1.7779922103274362,2.524096223416343,1.1153024709032082,-0.10201565074194945
0.08553363621651533,0.045294003088634405,0.11429396228391075,[-1.75041402 -2.59857045 -1.09599334],1.6544206812262718,2.502577113603255,1.0,0.0,1.7399543174427872,2.5478711166918893,1.1142939622839108,-0.09599334034466134
0.08084342944839906,0.046907349815541455,0.1134228688358272,[-1.71239428 -2.61590032 -1.09148737],1.6209069176044193,2.5244129544236893,1.0,0.0,1.7017503470528184,2.5713203042392307,1.1134228688358272,-0.09148736709744387
0.07627833496523295,0.04837721409354945,0.11263661795891311,[-1.67684729 -2.63554231 -1.0897423 ],1.5871049970218003,2.545800017367513,1.0,0.0,1.6633833319870333,2.5941772314610625,1.112636617958913,-0.08974229584434823
0.07176411652350057,0.04962600970582587,0.11194949330492143,[-1.64673243 -2.660446   -1.0937115 ],1.5530209286197159,2.566734500346531,1.0,0.0,1.6247850451432164,2.616360510052357,1.1119494933049214,-0.09371149975675107
0.06715830576548787,0.050628755292927874,0.11138963778883659,[-1.61634699 -2.6848989  -1.09768622],1.5186607716983351,2.587212681730015,1.0,0.0,1.585819077463823,2.637841437022943,1.1113896377888366,-0.09768621558885897
0.06252885414738607,0.05143527368007028,0.11096063564942771,[-1.58454261 -2.7077429  -1.10051198],1.4840306346395056,2.6072309210063205,1.0,0.0,1.5465594887868916,2.6586661946863908,1.1109606356494277,-0.1005119793021558
0.05801487693574958,0.05234686204298278,0.11072611269584343,[-1.54685166 -2.72450064 -1.09771498],1.44913667382083,2.6267856594300767,1.0,0.0,1.5071515507565796,2.6791325214730595,1.1107261126958434,-0.09771498459149085
0.05352438965791295,0.05328269147059661,0.11075007488803612,[-1.50354292 -2.73543125 -1.08955783],1.4139850925212198,2.6458734206548424,1.0,0.0,1.4675094821791328,2.699156112125439,1.1107500748880361,-0.08955783070216242
0.04894600292697593,0.054090395019589455,0.11079986054176438,[-1.46361016 -2.74951883 -1.08502802],1.3785821398181048,2.664490811351117,1.0,0.0,1.4275281427450808,2.7185812063707067,1.1107998605417644,-0.0850280221294634
0.04429753001509096,0.05468956174042727,0.1109246205020109,[-1.42824168 -2.7679421  -1.08530757],1.3429341094765004,2.682634521809588,1.0,0.0,1.3872316394915913,2.7373240835500154,1.110924620502011,-0.08530757377285648
0.03953515196545032,0.055330318617663465,0.11104777504629681,[-1.39526391 -2.7885179  -1.08821657],1.3070473388301367,2.700301326529515,1.0,0.0,1.346582490795587,2.7556316451471785,1.1110477750462968,-0.0882165732948057
0.03468180058498249,0.05612264587852911,0.11107005122894553,[-1.35616483 -2.8027247  -1.08523662],1.2709282076548336,2.7174880847921434,1.0,0.0,1.305610008239816,2.7736107306706725,1.1110700512289455,-0.08523661816615509
0.029781663659447677,0.05708671733421289,0.11102000834550041,[-1.3167669  -2.8163755  -1.08218376],1.23458313703434,2.734191741219048,1.0,0.0,1.2643648006937878,2.791278458553261,1.1110200083455004,-0.08218375814615071
0.02505927245137496,0.05813302089616146,0.11108264227053755,[-1.27980205 -2.83219278 -1.08178346],1.1980185882188197,2.7504093263153004,1.0,0.0,1.2230778606701946,2.808542347211462,1.1110826422705375,-0.08178345684170821
0.020357178657092856,0.05902347001920161,0.11110290029074466,[-1.2459052  -2.85080209 -1.08466413],1.1612410614762059,2.7661379569973756,1.0,0.0,1.1815982401332987,2.8251614270165772,1.1111029002907447,-0.08466413395938306
0.015783359104238226,0.05981758311341823,0.11091016702764,[-1.21263354 -2.86975128 -1.08837644],1.1242570949366137,2.781374837105687,1.0,0.0,1.140040454040852,2.8411924202191052,1.11091016702764,-0.08837644392868689
0.011303504592143243,0.06052855943061752,0.11072612228182188,[-1.1742601  -2.8833041  -1.08718684],1.0870732634300209,2.796117257901679,1.0,0.0,1.098376768022164,2.8566458173322964,1.1107261222818219,-0.08718684116569968
0.006837000490874656,0.061035263437992704,0.11044386831886532,[-1.13825751 -2.89892393 -1.08856133],1.0496961773174305,2.810362598549371,1.0,0.0,1.0565331778083051,2.8713978619873637,1.1104438683188653,-0.08856133478715558
0.00250855834049446,0.06134413878445777,0.10997114286897403,[-1.10106757 -2.91304341 -1.08893509],1.012132481315711,2.8241083265812774,1.0,0.0,1.0146410396562056,2.885452465365735,1.109971142868974,-0.08893508683912478
-0.001843724559366433,0.061408047221215956,0.1093732540569341,[-1.06112617 -2.92408932 -1.08673732],0.974388853316329,2.837351998348617,1.0,0.0,0.9725451287569625,2.898760045569833,1.109373254056934,-0.08673732092600082
-0.006269874138610021,0.061218585095018874,0.10890145161110798,[-1.02556505 -2.93918431 -1.08909305],0.936472003198189,2.8500912594557337,1.0,0.0,0.930202129059579,2.9113098445507526,1.108901451611108,-0.08909304993495933
-0.010681248178669112,0.06101840892467303,0.10846892354786974,[-0.98958911 -2.95352428 -1.09120044],0.898388671634784,2.8623238451786497,1.0,0.0,0.8877074234561149,2.9233422541033227,1.1084689235478697,-0.09120043669970333
-0.01505424240796216,0.06083189279073009,0.10783939298748035,[-0.94549975 -2.9594017  -1.08535412],0.8601456288958671,2.874047580867675,1.0,0.0,0.8450913864879049,2.934879473658405,1.1078393929874804,-0.08535411884022259
